3.7003,1.8481
7.7993,1.2808
-5.1431,-0.42389
4.7264,0.81755
3.008,1.658
-2.1353,-0.30528
0.62886,-0.14197
3.0835,1.6493
13.316,2.3246
10.758,2.632
-2.2687,0.04991
11.597,2.6769
4.2939,-0.9135
1.8006,1.3802
4.2602,2.9708
1.3518,1.8177
1.6074,1.743
6.7108,1.4956
6.4558,1.8277
6.4816,1.8873
4.1235,1.4034
-1.8184,-0.30386
4.2681,1.0301
7.1553,1.6194
3.546,0.80876
5.272,2.2275
4.2986,3.5794
1.0404,-0.30892
2.9293,1.2524
-0.48961,-0.64323
4.8094,2.5681
-1.6274,1.6971
-1.3801,-0.97061
-0.55986,2.3271
-7.3106,-1.3515
6.5486,1.882
3.0283,2.1217
-0.38729,0.77148
6.3333,3.671
-3.4123,2.6113
1.6767,1.0733
1.2365,-0.7934
3.0094,0.83009
2.9893,0.40178
-0.73499,-0.083492
1.905,-0.0070104
1.4786,0.99062
3.985,3.1523
5.4572,0.88839
5.5078,1.2792
-0.73111,1.6172
2.2446,2.1044
-1.8394,0.85154
-1.5212,1.3751
1.9783,1.7633
6.8466,1.3909
-0.4339,1.0125
3.1744,0.91282
1.2866,0.1008
5.5334,2.0888
-1.4439,0.54279
2.103,0.85071
3.7472,1.5189
5.4804,2.3916
6.8832,2.0784
2.2717,1.212
-2.7168,0.53878
-0.34736,0.69299
-1.357,-0.18535
9.4328,2.8076
0.053296,1.9483
4.3656,0.88466
1.3915,2.6058
4.81,1.2663
-0.41867,0.42262
-2.4344,-0.45535
-2.4979,-0.37222
3.5438,0.39263
1.4391,1.2274
1.38,2.3129
6.4883,2.1376
2.9221,1.8903
2.6255,2.2751
7.0207,-0.44733
-0.54394,0.4709
4.2029,1.6412
4.6408,2.0275
1.2293,-0.26432
2.682,0.21679
-1.6867,1.1431
-1.6301,0.35286
2.3316,1.5367
4.284,0.4969
10.176,0.7881
-0.10889,1.3538
2.5924,2.1394
1.7391,2.3976
-4.1128,-1.2658
0.61187,-0.38511
-3.6753,-1.1488
4.6575,1.3619
-0.8082,0.036913
2.3165,2.2044
0.27805,-0.53925
2.9598,-0.38989
0.1016,0.89598
3.5494,2.2826
4.3381,0.64395
7.4135,0.69783
1.3861,0.77646
-4.7621,-1.4549
-0.65501,0.61702
