5.5377,30.999
6.8339,33.309
2.7412,19.43
5.8622,29.904
5.3188,30.07
3.6923,22.133
4.5664,24.719
5.3426,30.116
8.5784,39.822
7.7694,38.293
3.6501,22.692
8.0349,39.069
5.7254,26.286
4.9369,28.552
5.7147,33.575
4.795,29.006
4.8759,29.076
6.4897,32.816
6.409,33.232
6.4172,33.365
5.6715,30.51
3.7925,22.397
5.7172,29.926
6.6302,33.416
5.4889,28.914
6.0347,33.009
5.7269,34.753
4.6966,24.743
5.2939,29.241
4.2127,22.853
5.8884,33.269
3.8529,26.323
3.9311,21.502
4.1905,28.39
2.0557,15.896
6.4384,33.41
5.3252,30.961
4.2451,25.602
6.3703,36.603
3.2885,26.574
4.8978,27.872
4.7586,23.992
5.3192,28.512
5.3129,27.689
4.1351,23.705
4.9699,26.025
4.8351,27.553
5.6277,33.69
6.0933,30.639
6.1093,31.417
4.1363,26.912
5.0774,30.282
3.7859,24.556
3.8865,25.804
4.9932,29.42
6.5326,32.731
4.2303,26.017
5.3714,28.804
4.7744,25.718
6.1174,32.963
3.9109,24.3
5.0326,27.804
5.5525,30.418
6.1006,33.49
6.5442,34.056
5.0859,28.623
3.5084,23.243
4.2577,25.487
3.9384,23
7.3505,37.531
4.3844,28.182
5.7481,29.733
4.8076,30.523
5.8886,30.818
4.2352,24.919
3.5977,21.604
3.5776,21.708
5.4882,28.128
4.8226,27.966
4.8039,29.962
6.4193,33.842
5.2916,30.437
5.1978,30.918
6.5877,29.412
4.1955,24.907
5.6966,31.024
5.8351,32.112
4.7563,24.983
5.2157,27.087
3.8342,25.231
3.852,23.789
5.1049,29.284
5.7223,28.935
7.5855,34.34
4.3331,26.928
5.1873,30.635
4.9175,30.418
3.067,18.694
4.561,24.247
3.2053,19.275
5.8404,30.872
4.112,23.871
5.1001,30.53
4.4555,23.681
5.3035,26.173
4.3997,26.239
5.49,31.693
5.7394,29.256
6.7119,31.893
4.8059,27.073
2.8616,17.802
4.1604,25.09
6.3546,34.115
3.9278,24.609
5.961,28.197
5.124,27.544
6.4367,32.528
3.0391,24.144
4.8023,28.825
3.7922,23.678
7.908,40.349
5.8252,29.156
6.379,32.249
3.9418,26.639
4.5314,28.851
4.7275,28.258
6.0984,32.658
4.7221,26.055
5.7015,31.691
2.9482,19.445
4.6462,27.714
4.1764,25.585
3.4229,24.37
5.508,29.072
5.282,30.042
5.0335,29.433
3.6663,21.842
6.1275,32.205
5.3502,31.874
4.7009,27.14
5.0229,27.568
4.738,27.84
3.2498,21.418
4.7143,27.735
4.1686,24.867
4.0208,24.542
3.8436,24.717
4.4664,28.392
2.9974,21.74
5.9642,34.108
5.5201,26.457
4.98,27.185
4.9652,28.27
4.2018,23.821
6.0187,29.449
4.8668,28.557
4.2855,26.515
6.3514,33.21
4.7752,27.869
4.411,24.495
4.7062,26.147
4.1521,24.855
3.8799,22.939
7.526,37.391
6.6555,37.717
5.3075,28.277
3.7429,24.674
4.1345,23.255
4.8235,29.604
5.7914,29.163
3.668,23.684
2.6701,18.82
3.5509,23.777
5.3335,29.186
5.3914,29.297
5.4517,34.471
4.8697,26.499
5.1837,28.565
4.5238,30.783
5.862,29.116
3.6383,24.151
5.455,27.807
4.1513,26.739
4.6651,27.371
5.5528,31.016
6.0391,31.174
3.8824,24.495
6.2607,34.854
5.6601,26.538
4.9321,25.054
4.8048,28.006
4.7824,26.153
4.6969,26.448
5.023,25.598
5.0513,26.679
5.8261,30.221
6.527,32.141
5.4669,28.197
4.7903,26.566
5.6252,28.625
5.1832,30.867
3.9702,22.757
5.9492,34.337
5.3071,28.454
5.1352,26.066
5.5152,28.777
5.2614,30.465
4.0585,26.456
4.8377,27.698
4.8539,27.965
4.468,27.188
6.6821,31.468
4.1243,23.97
4.5162,23.272
4.288,24.763
3.8258,25.464
4.8078,28.517
4.7259,30.835
6.5301,33.632
4.751,23.552
3.9358,27.077
6.6035,35.739
6.2347,31.355
4.7704,27.565
3.4938,24.021
4.5554,27.082
4.8441,28.609
5.2761,28.779
4.7388,27.022
5.4434,29.698
5.3919,28.062
3.7493,25.982
4.052,24.693
4.2589,26.545
4.4922,24.805
4.6794,25.095
5.0125,27.893
1.9708,16.979
4.543,28.382
6.2424,33.354
3.9333,25.163
5.9337,28.872
5.3503,27.621
4.971,28.234
5.1825,28.062
3.4349,24.662
4.9155,29.928
6.6039,32.651
5.0983,29.795
5.0414,30.459
4.2658,25.963
4.9692,30.584
5.2323,30.575
5.4264,29.847
4.6272,28.149
4.7635,27.495
7.0237,34.395
2.7416,20.69
7.2294,35.863
5.3376,28.577
6.0001,34.437
3.3358,22.542
4.41,30.463
4.7219,26.536
5.4227,30.415
3.3298,24.779
5.4716,34.177
3.7872,24.258
5.0662,26.921
5.6524,31.616
5.3271,26.956
6.0826,31.335
6.0061,31.972
4.3491,28.192
5.2571,31.283
4.0556,24.649
3.6782,24.906
5.9248,30.704
5,29.097
4.9451,30.984
5.9111,31.449
5.5946,29.583
5.3502,28.396
6.2503,33.564
5.9298,33.472
5.2398,32.364
4.3096,25.673
4.3484,25.99
6.1921,31.123
3.3882,25.032
4.9755,27.789
3.0512,20.394
6.0205,35.194
5.8617,32.359
5.0012,29.192
4.9292,26.085
2.5137,20.018
5.5812,30.897
2.8076,18.515
2.6807,19.508
5.0799,27.608
4.0515,25.556
5.4115,27.77
5.677,32.175
5.8577,33.962
4.3088,25.077
5.4494,29.558
5.1006,29.192
5.8261,32.887
5.5362,30.742
5.8979,31.801
4.8681,26.738
4.8528,27.101
6.0078,32.544
2.8763,23.358
4.4954,27.177
3.7294,21.553
4.6174,27.379
5.6487,30.118
5.8257,30.485
3.9851,24.084
4.5289,24.892
5.137,27.948
4.7081,25.678
5.3018,28.451
5.3999,29.594
4.07,25.034
4.8232,27.023
2.8679,20.285
6.1454,32.065
4.3709,26.558
3.7962,25.912
4.7461,28.139
3.5714,22.524
4.9791,28.919
4.4393,25.631
7.1778,32.669
6.1385,28.092
2.5031,16.419
5.4413,29.151
3.6019,22.079
4.7449,25.913
5.1644,28.643
5.7477,29.524
4.727,25.999
6.5763,34.528
4.5191,27.614
5.3275,33.187
5.6647,30.828
5.0852,28.395
5.881,30.131
5.3232,28.808
4.2159,25.172
3.1946,18.77
6.8586,34.078
4.3955,27.127
5.1034,27.415
5.5632,30.791
5.1136,30.042
4.0953,26.62
4.5323,27.651
4.8751,23.815
6.479,32.24
4.1392,26.482
5.7847,31.401
5.3086,29.088
4.7661,27.906
3.943,26.175
4.7159,27.261
4.9133,26.439
3.5306,22.558
5.1922,28.328
4.1777,26.609
4.9058,28.354
5.3362,30.085
4.0953,25.079
4.7117,26.39
5.3501,29.327
3.1641,21.934
6.036,29.307
7.4245,36.782
5.9594,32.896
4.6842,26.712
5.4286,32.108
3.964,25.304
6.8779,33.875
5.9407,31.037
5.7873,30.299
4.1241,25.334
5.3199,30.371
4.4417,25.562
4.6886,27.67
4.43,28.916
3.9743,25.955
4.0913,26.188
4.7901,25.914
3.3011,21.168
5.6076,30.529
4.8822,27.421
5.6992,27.752
5.2696,26.432
5.4943,31.432
3.5169,21.552
3.9797,27.876
4.553,22.751
5.1097,29.128
6.1287,31.952
