-17.478,-4.2942
-11.398,-3.4293
-30.595,-7.2801
-15.956,-4.3623
-18.505,-4.5318
-26.134,-6.4741
-22.034,-5.716
-18.393,-4.5153
-3.2158,-1.6863
-7.0102,-2.241
-26.332,-6.3943
-5.7649,-2.0123
-16.598,-5.0273
-20.296,-4.9291
-16.648,-3.7915
-20.961,-4.9035
-20.582,-4.8622
-13.013,-3.6384
-13.391,-3.5971
-13.353,-3.5715
-16.85,-4.3286
-25.664,-6.3927
-16.636,-4.4112
-12.354,-3.4852
-17.707,-4.6665
-15.147,-3.7713
-16.591,-3.5867
-21.423,-5.6644
-18.622,-4.6819
-23.693,-6.1621
-15.833,-3.7803
-25.38,-5.7029
-25.013,-6.4944
-23.797,-5.2284
-33.81,-8.1307
-13.253,-3.556
-18.475,-4.3781
-23.541,-5.6828
-13.573,-3.0379
-28.028,-5.8657
-20.48,-5.0591
-21.132,-5.7695
-18.503,-4.7967
-18.533,-4.939
-24.057,-6.0455
-20.141,-5.3469
-20.773,-5.1361
-17.056,-3.8036
-14.872,-4.153
-14.797,-4.0149
-24.051,-5.4996
-19.637,-4.5837
-25.695,-6.0279
-25.223,-5.7789
-20.032,-4.761
-12.811,-3.6373
-23.61,-5.6175
-18.258,-4.7281
-21.058,-5.4702
-14.759,-3.749
-25.108,-6.0258
-19.847,-5.0215
-17.408,-4.3876
-14.838,-3.6655
-12.757,-3.4077
-19.597,-4.8627
-26.996,-6.3521
-23.482,-5.6977
-24.979,-6.2369
-8.9754,-2.5231
-22.887,-5.1932
-16.491,-4.4329
-20.903,-4.6409
-15.832,-4.1972
-23.587,-5.8025
-26.577,-6.5985
-26.672,-6.5881
-17.71,-4.8004
-20.832,-5.0704
-20.92,-4.7377
-13.343,-3.4895
-18.632,-4.4793
-19.072,-4.4318
-12.553,-4.1817
-23.773,-5.8191
-16.733,-4.2321
-16.083,-3.9965
-21.143,-5.6018
-18.988,-5.0768
-25.468,-5.8955
-25.384,-6.1342
-19.508,-4.7434
-16.612,-4.578
-7.873,-2.9803
-23.128,-5.4251
-19.121,-4.4837
-20.387,-4.6188
-29.067,-7.2867
-22.059,-5.7982
-28.418,-7.1375
-16.058,-4.2055
-24.165,-6.0256
-19.531,-4.5333
-22.554,-5.9328
-18.576,-5.2002
-22.816,-5.5181
-17.702,-4.1935
-16.532,-4.5171
-11.971,-3.7146
-20.911,-5.2284
-30.03,-7.5131
-23.938,-5.8006
-13.646,-3.4668
-25.029,-5.9672
-15.493,-4.6165
-19.418,-5.0324
-13.261,-3.7068
-29.197,-6.3698
-20.927,-4.9316
-25.665,-6.1749
-6.3602,-1.8408
-16.129,-4.5029
-13.532,-3.7752
-24.963,-5.6168
-22.198,-5.0259
-21.278,-5.0554
-14.848,-3.8078
-21.303,-5.4319
-16.709,-4.1168
-29.624,-7.2021
-21.66,-5.1774
-23.863,-5.7107
-27.397,-6.1917
-17.617,-4.6328
-18.677,-4.55
-19.843,-4.7442
-26.256,-6.5329
-14.712,-3.8742
-18.358,-4.2136
-21.403,-5.2552
-19.893,-5.0651
-21.229,-5.1226
-28.209,-6.7567
-21.34,-5.1491
-23.899,-5.8356
-24.593,-5.9446
-25.424,-5.9795
-22.503,-5.1277
-29.393,-6.7939
-15.477,-3.61
-17.561,-5.0731
-20.094,-5.1459
-20.163,-4.9668
-23.744,-6.0013
-15.222,-4.3825
-20.625,-4.9538
-23.351,-5.5127
-13.661,-3.6219
-21.054,-5.1042
-22.763,-5.8106
-21.378,-5.4222
-23.977,-5.8436
-25.254,-6.2686
-8.152,-2.4829
-12.235,-2.7446
-18.558,-4.841
-25.896,-6.0235
-24.059,-6.1221
