4.5377,27.586
5.8339,38.043
1.7412,8.698
4.8622,30.399
4.3188,26.374
2.6923,15.657
3.5664,21.165
4.3426,30.673
7.5784,46.887
6.7694,40.242
2.6501,12.922
7.0349,43.251
4.7254,28.335
3.9369,23.304
4.7147,28.594
3.795,23.423
3.8759,23.745
5.4897,35.44
5.409,36.471
5.4172,35.669
4.6715,26.649
2.7925,12.068
4.7172,30.343
5.6302,32.411
4.4889,27.477
5.0347,31.194
4.7269,32.459
3.6966,21.799
4.2939,25.243
3.2127,18.932
4.8884,30.51
2.8529,16.194
2.9311,15.684
3.1905,16.524
1.0557,4.1737
5.4384,31.849
4.3252,24.648
3.2451,20.849
5.3703,32.807
2.2885,11.974
3.8978,24.686
3.7586,21.87
4.3192,27.794
4.3129,25.625
3.1351,19.598
3.9699,24.766
3.8351,22.533
4.6277,26.993
5.0933,29.931
5.1093,31.236
3.1363,17.363
4.0774,23.902
2.7859,17.143
2.8865,15.857
3.9932,25.721
5.5326,33.753
3.2303,20.193
4.3714,25.755
3.7744,22.716
5.1174,33.21
2.9109,15.845
4.0326,23.547
4.5525,30.91
5.1006,33.064
5.5442,33.987
4.0859,25.596
2.5084,13.151
3.2577,19.969
2.9384,18.864
6.3505,37.738
3.3844,21.343
4.7481,31.416
3.8076,22.746
4.8886,32.831
3.2352,18.963
2.5977,12.412
2.5776,10.795
4.4882,26.853
3.8226,23.879
3.8039,23.138
5.4193,34.433
4.2916,25.12
4.1978,25.588
5.5877,32.422
3.1955,17.274
4.6966,27.541
4.8351,30.566
3.7563,22.296
4.2157,23.702
2.8342,15.941
2.852,15.013
4.1049,23.693
4.7223,30.319
6.5855,42.015
3.3331,20.014
4.1873,26.659
3.9175,23.709
2.067,11.514
3.561,22.027
2.2053,13.426
4.8404,30.534
3.112,20.056
4.1001,24.726
3.4555,20.169
4.3035,28.724
3.3997,19.07
4.49,27.376
4.7394,30.524
5.7119,36.044
3.8059,24.833
1.8616,10.844
3.1604,18.658
5.3546,32.144
2.9278,17.478
4.961,28.493
4.124,25.234
5.4367,35.163
2.0391,10.799
3.8023,23.996
2.7922,18.818
6.908,45.494
4.8252,30.107
5.379,34.507
2.9418,17.356
3.5314,18.734
3.7275,21.476
5.0984,33.472
3.7221,22.015
4.7015,29.741
1.9482,8.2865
3.6462,21.658
3.1764,19.245
2.4229,11.013
4.508,28.042
4.282,25.665
4.0335,22.779
2.6663,14.74
5.1275,28.848
4.3502,23.126
3.7009,20.117
4.0229,22.627
3.738,20.379
2.2498,9.2561
3.7143,22.475
3.1686,15.799
3.0208,17.414
2.8436,17.238
3.4664,20.315
1.9974,10.326
4.9642,30.069
4.5201,25.296
3.98,23.794
3.9652,25.245
3.2018,21.18
5.0187,30.364
3.8668,20.565
3.2855,19.327
5.3514,33.906
3.7752,22.098
3.411,18.16
3.7062,25.103
3.1521,14.502
2.8799,15.483
6.526,39.386
5.6555,34.44
4.3075,26.613
2.7429,15.539
3.1345,16.93
3.8235,23.983
4.7914,30.423
2.668,15.81
1.6701,7.2659
2.5509,15.622
4.3335,27.323
4.3914,30.579
4.4517,28.761
3.8697,24.89
4.1837,25.349
3.5238,18.723
4.862,29.374
2.6383,13.433
4.455,26.268
3.1513,19.002
3.6651,20.829
4.5528,26.43
5.0391,30.537
2.8824,16.04
5.2607,33.331
4.6601,27.082
3.9321,24.022
3.8048,22.774
3.7824,24.546
3.6969,21.579
4.023,23.951
4.0513,22.543
4.8261,27.558
5.527,35.016
4.4669,26.836
3.7903,23.332
4.6252,26.934
4.1832,28.215
2.9702,17.084
4.9492,32.168
4.3071,25.768
4.1352,24.681
4.5152,28.622
4.2614,26.663
3.0585,15.772
3.8377,20.51
3.8539,21.295
3.468,18.14
5.6821,35.699
3.1243,17.322
3.5162,20.093
3.288,16.983
2.8258,17.103
3.8078,23.353
3.7259,21.97
5.5301,36.136
3.751,20.931
2.9358,17.298
5.6035,35.603
5.2347,33.059
3.7704,21.288
2.4938,14.113
3.5554,20.136
3.8441,21.538
4.2761,24.045
3.7388,23.802
4.4434,25.752
4.3919,26.437
2.7493,13.502
3.052,17
3.2589,13.89
3.4922,18.816
3.6794,19.583
4.0125,22.518
0.97082,2.769
3.543,20.344
5.2424,35.579
2.9333,15.756
4.9337,30.056
4.3503,23.991
3.971,23.062
4.1825,23.19
2.4349,13.248
3.9155,24.736
5.6039,35.692
4.0983,23.595
4.0414,21.765
3.2658,21.191
3.9692,26.957
4.2323,25.789
4.4264,25.412
3.6272,23.279
3.7635,21.452
6.0237,37.237
1.7416,9.7877
6.2294,37.242
4.3376,23.304
5.0001,31.551
2.3358,13.137
3.41,20.076
3.7219,22.849
4.4227,28.59
2.3298,13.976
4.4716,26.375
2.7872,16.884
4.0662,24.725
4.6524,27.72
4.3271,24.412
5.0826,32.47
5.0061,30.395
3.3491,19.581
4.2571,24.548
3.0556,15.087
2.6782,15.145
4.9248,30.285
4,25.854
3.9451,24.86
4.9111,31.915
4.5946,26.945
4.3502,24.969
5.2503,30.665
4.9298,31.185
4.2398,29.966
3.3096,20.361
3.3484,18.309
5.1921,33.519
2.3882,11.134
3.9755,21.629
2.0512,11.662
5.0205,29.839
4.8617,30.434
4.0012,26.182
3.9292,24.131
1.5137,8.2819
4.5812,25.528
1.8076,9.8949
1.6807,11.303
4.0799,25.388
3.0515,15.073
4.4115,26.525
4.677,27.898
4.8577,30.51
3.3088,19.868
4.4494,27.728
4.1006,24.132
4.8261,28.773
4.5362,26.788
4.8979,31.515
3.8681,20.225
3.8528,22.664
5.0078,31.372
1.8763,8.3376
3.4954,21.256
2.7294,15.123
3.6174,19.91
4.6487,28.725
4.8257,29.283
2.9851,16.363
3.5289,19.65
4.137,25.04
3.7081,19.132
4.3018,25.467
4.3999,25.919
3.07,16.174
3.8232,23.789
1.8679,8.1534
5.1454,32.739
3.3709,21.168
2.7962,15.451
3.7461,22.677
2.5714,15.131
3.9791,23.731
3.4393,20.968
6.1778,37.075
5.1385,33.572
1.5031,5.2417
4.4413,24.218
2.6019,16.493
3.7449,22.143
4.1644,25.828
4.7477,28.598
3.727,20.538
5.5763,30.126
3.5191,21.65
4.3275,25.817
4.6647,28.282
4.0852,25.215
4.881,27.884
4.3232,25.102
3.2159,20.363
2.1946,12.467
5.8586,34.843
3.3955,16.423
4.1034,23.83
4.5632,28.217
4.1136,26.241
3.0953,17.902
3.5323,19.038
3.8751,23.612
5.479,32.392
3.1392,16.575
4.7847,28.404
4.3086,24.229
3.7661,21.967
2.943,15.316
3.7159,21.598
3.9133,22.687
2.5306,13.228
4.1922,24.548
3.1777,20.233
3.9058,24.293
4.3362,26.411
3.0953,15.49
3.7117,19.498
4.3501,23.378
2.1641,15.36
5.036,32.651
6.4245,41.126
4.9594,29.114
3.6842,20.049
4.4286,27.804
2.964,19.271
5.8779,34.339
4.9407,29.796
4.7873,29.302
3.1241,14.877
4.3199,27.508
3.4417,19.507
3.6886,24.807
3.43,19.463
2.9743,17.555
3.0913,15.964
3.7901,21.586
2.3011,10.471
4.6076,28.799
3.8822,25.2
4.6992,27.906
4.2696,26.535
4.4943,26.631
2.5169,13.924
2.9797,18.81
3.553,21.102
4.1097,23.154
5.1287,30.463
3.71,21.737
5.2616,32.408
4.4754,25.942
5.1741,32.381
4.1269,26.834
3.3432,19.08
2.5186,13.462
4.1555,21.669
4.8186,28.451
3.7074,19.827
3.4592,19.671
3.6914,22.683
2.9034,18.788
3.507,23.379
3.8193,22.572
4.0458,23.821
3.9362,24.824
4.6113,28.976
4.1093,25.937
5.814,37.72
4.312,23.864
5.8045,37.286
3.2769,18.869
4.5265,26.458
3.7397,21.132
4.6001,30.122
4.5939,26.846
1.814,7.0044
2.673,15.175
2.559,17.166
4.4018,26.812
5.4702,34.621
3.6732,20.294
4.8123,32.193
4.5455,27.957
2.9484,17.563
4.3975,25.271
3.2481,20.132
5.5163,35.064
3.9674,21.988
5.636,35.35
3.5749,20.37
4.5894,28.236
3.9372,23.179
1.978,9.7549
3.0179,15.626
4.6125,27.727
3.9451,24.806
2.8813,18.978
3.3736,17.884
4.2495,29.397
3.007,19.507
4.975,30.988
3.3593,19.113
5.8089,35.401
2.9201,17.836
4.1992,24.301
2.479,12.791
3.2764,20.373
3.4067,20.581
4.4013,28.156
4.9421,31.281
4.3005,25.454
3.6269,20.631
4.8155,30.858
4.7989,28.475
4.1202,26.664
4.5712,29.164
4.4128,27.293
3.013,17.195
4.7596,29.806
3.3428,24.917
3.3961,19.659
4.1769,22.814
3.6925,24.839
3.8682,24.033
4.5954,27.106
5.0468,35.269
3.802,23.486
4.3277,26.716
3.7617,21.153
4.2296,23.938
4.44,24.302
3.3831,19.09
4.2748,24.268
4.6011,29.149
4.0923,24.146
5.7298,38.671
3.3914,22.136
3.2629,19.168
2.2501,11.489
4.9105,32.064
4.8671,28.21
-0.3263,13.747
-1.6691,26.256
-1.4003,24.538
-1.6718,25.764
-0.42437,17.272
-1.7781,25.553
-2.0636,29.456
-0.44702,15.87
-1.4234,22.69
-0.63841,19.626
-1.3519,26.035
-0.73046,18.543
-3.5644,37.914
-0.53414,18.416
0.85356,9.8683
0.039289,15.325
-0.089103,15.132
-1.2397,21.673
-0.819,20.725
-0.75575,19.192
-0.90361,22.464
-1.8305,24.553
-1.3523,23.649
-1.1748,24.2
-1.4807,23.551
-0.16316,14.26
1.5383,2.042
-2.3233,29.7
